# Source: SIMBAD, Downloaded: 2025-07-22T13:01:31.174815 UTC
M 61,M  61,185.47886774286997,4.47377704644,Sy2,78.929752,9.649999618530273
M 61,M  61,185.47886774286997,4.47377704644,Sy2,53.81574,9.649999618530273
M 61,M  61,185.47886774286997,4.47377704644,Sy2,55.44652,9.649999618530273
M 61,M  61,185.47886774286997,4.47377704644,Sy2,49.575711999999996,9.649999618530273
M 61,M  61,185.47886774286997,4.47377704644,Sy2,61.96964,9.649999618530273
M 61,M  61,185.47886774286997,4.47377704644,Sy2,64.57888799999999,9.649999618530273
M 61,M  61,185.47886774286997,4.47377704644,Sy2,34.572536,9.649999618530273
M 85,M  85,186.35022083333328,18.191080555555555,GiP,60.469322399999996,
M 85,M  85,186.35022083333328,18.191080555555555,GiP,62.23056479999999,
M 85,M  85,186.35022083333328,18.191080555555555,GiP,58.25146159999999,
M 85,M  85,186.35022083333328,18.191080555555555,GiP,58.38192399999999,
M 85,M  85,186.35022083333328,18.191080555555555,GiP,51.69572599999999,
M 85,M  85,186.35022083333328,18.191080555555555,GiP,51.69572599999999,
M 86,M  86,186.54922499999998,12.945969444444444,GiG,54.794208,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,55.64221359999999,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,55.64221359999999,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,54.794208,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,54.89205479999999,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,55.44652,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,62.3610272,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,61.12163439999999,8.899999618530273
M 86,M  86,186.54922499999998,12.945969444444444,GiG,54.46805199999999,8.899999618530273
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,49.16801699999999,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,54.89205479999999,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,62.295796,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,55.120363999999995,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,60.33886,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,60.17578199999999,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,55.44652,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,62.85026119999999,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,62.393642799999995,10.489999771118164
M 84,M  84,186.2655972083333,12.886983138888887,Sy2,54.794208,10.489999771118164
M 87,M  87,187.70593076725,12.391123246083334,AGN,64.3505788,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,64.3831944,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,55.44652,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,56.164063199999994,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,55.44652,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,56.098831999999994,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,53.8809712,8.630000114440918
M 87,M  87,187.70593076725,12.391123246083334,AGN,53.8809712,8.630000114440918
M 49,M  49,187.4449,8.0004,Sy2,54.128523603999994,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,52.413269199999995,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,59.686548,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,52.413269199999995,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,55.772676000000004,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,55.903138399999996,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,62.8828768,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,61.80656199999999,12.170000076293945
M 49,M  49,187.4449,8.0004,Sy2,54.794208,12.170000076293945
M 91,M  91,188.86018615054996,14.496322314930001,LIN,48.923399999999994,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,48.23847239999999,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,48.0101632,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,55.903138399999996,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,52.83727199999999,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,55.903138399999996,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,60.99117199999999,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,57.729611999999996,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,54.794208,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,61.96964,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,61.2847124,13.569999694824219
M 91,M  91,188.86018615054996,14.496322314930001,LIN,54.46805199999999,13.569999694824219
M 60,M  60,190.91653333333332,11.552693333333336,GiP,56.70874372,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,56.68591279999999,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,51.858804,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,64.252732,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,56.68591279999999,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,56.424988,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,56.424988,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,62.85026119999999,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,63.50257319999999,
M 60,M  60,190.91653333333332,11.552693333333336,GiP,48.597243999999996,
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,54.46805199999999,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,53.81574,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,65.076602056,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,54.3702052,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,54.3702052,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,53.81574,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,70.12353999999999,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,58.708079999999995,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,52.5763472,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,55.44652,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,54.794208,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,63.8287292,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,63.0133392,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,65.2312,9.65999984741211
M 58,M  58,189.43165612500002,11.818090000000002,Sy2,66.209668,9.65999984741211
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,45.987995999999995,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,54.46805199999999,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,29.0604996,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,53.81574,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,38.674600012,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,53.81574,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,55.44652,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,61.186865600000004,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,61.317327999999996,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,54.46805199999999,9.539999961853027
M 90,M  90,189.20750409994997,13.162923281399998,Sy2,29.354039999999998,9.539999961853027
M 59,M  59,190.50940890631998,11.64691930771,GiG,62.393642799999995,
M 59,M  59,190.50940890631998,11.64691930771,GiG,60.469322399999996,
M 59,M  59,190.50940890631998,11.64691930771,GiG,48.695090799999996,
M 59,M  59,190.50940890631998,11.64691930771,GiG,48.597243999999996,
M 59,M  59,190.50940890631998,11.64691930771,GiG,50.064946,
M 59,M  59,190.50940890631998,11.64691930771,GiG,32.941756,
M 59,M  59,190.50940890631998,11.64691930771,GiG,50.064946,
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.9240352,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.218233616,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.69572599999999,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,29.680196,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.69572599999999,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.532648,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,51.69572599999999,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,48.923399999999994,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,61.447790399999995,9.75
M 89,M  89,188.9158638892917,12.556341907138888,Sy2,63.209032799999996,9.75
M104,M 104,189.99763274591663,-11.623054494444448,LIN,47.29262,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,31.147898,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,30.332508,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,30.4303548,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,31.147898,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,28.017126555999997,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,36.7577812,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,60.99117199999999,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,70.77585199999999,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,36.7577812,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,51.206492,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,42.400279999999995,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,31.865441199999996,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,29.680196,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,39.2365668,8.0
M104,M 104,189.99763274591663,-11.623054494444448,LIN,44.68337199999999,8.0
M 68,M  68,189.8665833333333,-26.74405555555555,GlC,0.0326156,7.960000038146973
M 94,M  94,192.72114082143,41.12025024573,SyG,15.1988696,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,16.960112,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,14.3834796,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,14.302919068,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,14.970560399999998,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,14.970560399999998,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,16.633955999999998,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,13.86163,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,16.633955999999998,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,16.960112,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,14.253017199999999,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,17.286268,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,14.024707999999999,8.239999771118164
M 94,M  94,192.72114082143,41.12025024573,SyG,15.329331999999999,8.239999771118164
M 64,M  64,194.18206666666663,21.682658333333332,SyG,19.0148948,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,14.350864,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,16.4382624,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,24.461699999999997,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,24.3964688,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,14.3834796,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,14.546557599999998,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,14.369128735999999,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,14.3834796,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,17.286268,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,17.938579999999998,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,17.0905744,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,23.809388,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,16.633955999999998,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,24.3964688,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,55.44652,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,18.264736,8.520000457763672
M 64,M  64,194.18206666666663,21.682658333333332,SyG,13.372395999999998,8.520000457763672
M 63,M  63,198.95530912246997,42.02936891003,LIN,24.526931199999996,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,24.624778,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,24.461699999999997,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,25.440167999999996,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,29.484502399999997,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,29.473086939999998,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,29.484502399999997,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,29.321424399999998,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,26.744791999999997,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,32.289443999999996,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,29.484502399999997,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,32.941756,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,22.83092,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,26.744791999999997,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,24.2660064,8.59000015258789
M 63,M  63,198.95530912246997,42.02936891003,LIN,26.744791999999997,8.59000015258789
M 83,M  83,204.25383,-29.865761111111112,SBG,14.579173199999998,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,13.926861199999998,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.981644,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.974468567999999,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.1988696,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.981644,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.1988696,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,14.579173199999998,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,14.677019999999999,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.329331999999999,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,16.8296496,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,15.329331999999999,7.519999980926514
M 83,M  83,204.25383,-29.865761111111112,SBG,14.677019999999999,7.519999980926514
M  3,M   3,205.5484166666666,28.37727777777778,GlC,0.0326156,6.389999866485596
M 62,M  62,255.30249999999995,-30.112361111111106,GlC,20.9392152,
M 62,M  62,255.30249999999995,-30.112361111111106,GlC,21.1022932,
M 62,M  62,255.30249999999995,-30.112361111111106,GlC,0.022830919999999998,
M 70,M  70,280.80316666666664,-32.292111111111105,GlC,30.006351999999996,
M 70,M  70,280.80316666666664,-32.292111111111105,GlC,0.029354039999999994,
M 54,M  54,283.763875,-30.47986111111111,GlC,73.61340919999999,
M 54,M  54,283.763875,-30.47986111111111,GlC,76.64666,
M 54,M  54,283.763875,-30.47986111111111,GlC,0.08806212,
M 54,M  54,283.763875,-30.47986111111111,GlC,0.09784679999999998,
M 54,M  54,283.763875,-30.47986111111111,GlC,0.09784679999999998,
M 55,M  55,294.9987916666667,-30.96475,GlC,0.0163078,6.489999771118164
M  4,M   4,245.89675000000003,-26.525750000000002,GlC,0.0065231199999999994,
M 80,M  80,244.26004166666672,-22.976083333333328,GlC,29897.9703612,
M 80,M  80,244.26004166666672,-22.976083333333328,GlC,0.0326156,
M 28,M  28,276.1370416666666,-24.869833333333332,GlC,16.3404156,
M 28,M  28,276.1370416666666,-24.869833333333332,GlC,0.019569359999999997,
M 22,M  22,279.09975000000003,-23.90475,GlC,9.262830399999999,
M 22,M  22,279.09975000000003,-23.90475,GlC,10.110835999999999,
M 22,M  22,279.09975000000003,-23.90475,GlC,0.009784679999999999,
M 75,M  75,301.52017083333334,-21.922261111111112,GlC,0.06849276,8.260000228881836
M107,M 107,248.13275,-13.05377777777778,GlC,0.019569359999999997,
M 26,M  26,281.3201,-9.387200000000002,OpC,6265.45676,8.869999885559082
M 26,M  26,281.3201,-9.387200000000002,OpC,5182.61884,8.869999885559082
M 26,M  26,281.3201,-9.387200000000002,OpC,5407.66648,8.869999885559082
M 26,M  26,281.3201,-9.387200000000002,OpC,5701.20688,8.869999885559082
M 26,M  26,281.3201,-9.387200000000002,OpC,5159.78792,8.869999885559082
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6.816660399999999,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7610.7197976,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7.6287888399999995,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7175.432,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7185.2166799999995,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6161.08684,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6157.82528,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,5707.73,5.800000190734863
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6121.94812,5.800000190734863
M 10,M  10,254.28770833333337,-4.100305555555555,GlC,0.013046239999999999,4.980000019073486
M 12,M  12,251.80908333333338,-1.9485277777777774,GlC,0.0163078,6.070000171661377
M  5,M   5,229.63841666666673,2.081027777777778,GlC,25.4075524,5.949999809265137
M  5,M   5,229.63841666666673,2.081027777777778,GlC,24.461699999999997,5.949999809265137
M  5,M   5,229.63841666666673,2.081027777777778,GlC,0.026092479999999998,5.949999809265137
M 71,M  71,298.44370833333335,18.779194444444443,GlC,0.013046239999999999,
M 27,M  27,299.90151327087,22.721197794319995,PN,0.78929752,14.08899974822998
M 27,M  27,299.90151327087,22.721197794319995,PN,1269.0893038,14.08899974822998
M 27,M  27,299.90151327087,22.721197794319995,PN,1227.30382786,14.08899974822998
M 27,M  27,299.90151327087,22.721197794319995,PN,844.7440399999999,14.08899974822998
M 27,M  27,299.90151327087,22.721197794319995,PN,861.05184,14.08899974822998
M 56,M  56,289.14820833333334,30.183472222222214,GlC,0.0326156,
M 57,M  57,283.39623652463,33.029134246539996,PN,2.7462335199999997,15.769000053405762
M 57,M  57,283.39623652463,33.029134246539996,PN,2568.967734,15.769000053405762
M 57,M  57,283.39623652463,33.029134246539996,PN,2566.74335008,15.769000053405762
M 57,M  57,283.39623652463,33.029134246539996,PN,2870.1728,15.769000053405762
M 13,M  13,250.42347499999994,36.46131944444445,GlC,0.026092479999999998,5.800000190734863
M 92,M  92,259.2807916666667,43.13594444444444,GlC,29.125730799999996,6.519999980926514
M 92,M  92,259.2807916666667,43.13594444444444,GlC,26.418635999999996,6.519999980926514
M 92,M  92,259.2807916666667,43.13594444444444,GlC,0.026092479999999998,6.519999980926514
M 29,M  29,305.9286,38.4904,OpC,5244.588479999999,6.599999904632568
M 29,M  29,305.9286,38.4904,OpC,3750.794,6.599999904632568
M 29,M  29,305.9286,38.4904,OpC,5821.884599999999,6.599999904632568
M 29,M  29,305.9286,38.4904,OpC,3825.80988,6.599999904632568
M 29,M  29,305.9286,38.4904,OpC,3744.2708799999996,6.599999904632568
M 88,M  88,187.99646877602,14.420319158839998,Sy2,63.60041999999999,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,54.46805199999999,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,46.7055392,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,36.427059015999994,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,65.06812199999999,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,68.16660399999999,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,64.1875008,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,49.901868,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,106.653012,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,58.708079999999995,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,66.7967488,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,63.306879599999995,13.180000305175781
M 88,M  88,187.99646877602,14.420319158839998,Sy2,54.46805199999999,13.180000305175781
M100,M 100,185.72887499732997,15.822304516100004,AGN,46.640308,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,46.5098456,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,47.5861604,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,46.7055392,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,51.930884475999996,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,45.43353079999999,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,45.43353079999999,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,51.858804,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,49.6083276,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,58.708079999999995,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,65.6225872,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,63.50257319999999,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,54.46805199999999,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,65.2312,9.350000381469727
M100,M 100,185.72887499732997,15.822304516100004,AGN,49.575711999999996,9.350000381469727
